"gene_id","keep_primary","total_count_primary","max_cpm_primary","samples_cpm_ge1_primary"
"ENSG00000136560",TRUE,68045,87.2824128972944,101
"ENSG00000115233",TRUE,61753,84.755958683202,101
"ENSG00000197635",TRUE,43969,111.713745325202,101
"ENSG00000078098",TRUE,35193,114.556717392328,101
"ENSG00000115267",TRUE,43859,67.1325715254238,101
"ENSG00000115271",TRUE,69457,168.728681098598,101
"ENSG00000182263",TRUE,16522,36.2060425651771,101
"ENSG00000115290",TRUE,5769,10.670858983784,98
"ENSG00000082438",TRUE,103421,134.242408165183,101
"ENSG00000169507",TRUE,4971,22.0069626886095,73
"ENSG00000153253",TRUE,4862,19.994592179921,87
"ENSG00000136531",TRUE,2111,5.16068233195528,70
"ENSG00000178662",TRUE,8697,17.9932212985535,98
"ENSG00000115339",TRUE,25100,55.4707204528104,101
"ENSG00000123607",TRUE,41757,82.6014951701931,101
"ENSG00000144285",TRUE,12905,31.5642921405918,82
"ENSG00000169432",TRUE,12938,19.4692663517229,101
"ENSG00000136546",TRUE,263305,611.386889153145,101
"ENSG00000172318",TRUE,863,2.53096103543303,17
"ENSG00000198648",TRUE,34329,37.6088773723896,101
"ENSG00000172292",TRUE,88559,117.297420182481,101
"ENSG00000163072",TRUE,72541,95.2044025157233,101
"ENSG00000152253",TRUE,1252,9.14883681381225,27
"ENSG00000073737",TRUE,13819,62.4420521613462,100
"ENSG00000081479",TRUE,19258,55.0259560094785,95
"ENSG00000163093",TRUE,10820,20.8384756919181,101
"ENSG00000239474",TRUE,1224,2.77269118005437,37
"ENSG00000138399",TRUE,26696,29.752939890297,101
"ENSG00000138398",TRUE,100802,91.0921356339747,101
"ENSG00000154479",TRUE,4427,34.3102276370244,47
"ENSG00000144362",TRUE,2306,3.00515129164485,80
"ENSG00000213160",TRUE,32504,52.496746852042,101
"ENSG00000138385",TRUE,115419,123.637736595092,101
"ENSG00000138382",TRUE,27299,31.7228048760252,101
"ENSG00000144357",TRUE,81440,86.6656280485049,101
"ENSG00000071909",TRUE,1727,5.45116530113659,52
"ENSG00000204335",TRUE,1134,4.2704622348323,22
"ENSG00000204334",TRUE,3649,11.7800733831043,68
"ENSG00000128683",TRUE,976,7.17945291964167,15
"ENSG00000115806",TRUE,122938,133.672658773924,101
"ENSG00000198586",TRUE,71215,75.9870385934865,101
"ENSG00000123600",TRUE,22076,23.9277141127235,101
"ENSG00000115827",TRUE,30029,36.18309721624,101
"ENSG00000071967",TRUE,576775,873.270440251572,101
"ENSG00000077380",TRUE,138701,139.618708880179,101
"ENSG00000115840",TRUE,48173,59.5416520590487,101
"ENSG00000128708",TRUE,56427,65.3090338295116,101
"ENSG00000172878",TRUE,11194,13.2253080098662,101
"ENSG00000091409",TRUE,209331,410.050381055001,101
"ENSG00000152256",TRUE,29306,92.0296696643213,101
"ENSG00000091428",TRUE,37639,74.6571529693551,101
"ENSG00000091436",TRUE,192992,343.979197125903,101
"ENSG00000144354",TRUE,6188,16.0215159890951,91
"ENSG00000172845",TRUE,152553,144.73238886496,101
"ENSG00000138430",TRUE,65348,70.7946186039685,101
"ENSG00000138433",TRUE,58264,68.7033121632578,101
"ENSG00000144306",TRUE,26442,25.7947160238656,101
"ENSG00000163328",TRUE,25053,36.1764379390729,101
"ENSG00000115935",TRUE,173775,256.334443871306,101
"ENSG00000128656",TRUE,80245,138.541045008131,101
"ENSG00000115966",TRUE,72669,74.0000016544716,101
"ENSG00000154518",TRUE,123276,150.071676139172,101
"ENSG00000144320",TRUE,45340,55.9165490519461,101
"ENSG00000128709",TRUE,1994,13.1374301202665,45
"ENSG00000175879",TRUE,3213,12.7768442580645,71
"ENSG00000128645",TRUE,2251,5.63447335400573,55
"ENSG00000128654",TRUE,34654,38.4667530115538,101
"ENSG00000170144",TRUE,381455,355.668785300245,101
"ENSG00000116044",TRUE,222145,264.232332099209,101
"ENSG00000018510",TRUE,82933,95.1411568783116,101
"ENSG00000196659",TRUE,10259,35.5949718436971,100
"ENSG00000197557",TRUE,10992,31.2873000919121,101
"ENSG00000155636",TRUE,17677,20.2003978348281,101
"ENSG00000079156",TRUE,24168,86.2888993439989,101
"ENSG00000180228",TRUE,54672,52.3097659929687,101
"ENSG00000204311",TRUE,4198,5.40286668387866,101
"ENSG00000079150",TRUE,32009,44.0213988019576,101
"ENSG00000116095",TRUE,34331,34.6741661854325,101
"ENSG00000155657",TRUE,42407,240.550370030693,101
"ENSG00000163492",TRUE,7566,23.9038380275935,97
"ENSG00000187231",TRUE,96341,135.256196017909,101
"ENSG00000144331",TRUE,37195,110.658032440505,101
"ENSG00000163510",TRUE,41996,42.1518413863302,101
"ENSG00000170035",TRUE,68989,73.5573622426053,101
"ENSG00000115232",TRUE,103464,180.026339641422,101
"ENSG00000188452",TRUE,4732,36.5774232958586,46
"ENSG00000138434",TRUE,270448,343.76618328372,101
"ENSG00000150722",TRUE,2076,5.9678463564806,63
"ENSG00000115252",TRUE,25613,51.4711739838274,101
"ENSG00000077232",TRUE,196136,247.880058699207,101
"ENSG00000162998",TRUE,46712,84.829550517872,101
"ENSG00000061676",TRUE,258407,282.340560542273,101
"ENSG00000162999",TRUE,6270,12.7911567798217,99
"ENSG00000163002",TRUE,12839,15.4044134141348,101
"ENSG00000170396",TRUE,1840,5.32729433248664,63
"ENSG00000188738",TRUE,1678,4.34472253675956,52
"ENSG00000065548",TRUE,76560,77.3770074719214,101
"ENSG00000138448",TRUE,253156,395.853963072988,101
"ENSG00000144369",TRUE,13593,24.2207653081665,99
"ENSG00000064989",TRUE,305996,742.566616105458,101
"ENSG00000003436",TRUE,307839,471.147798742138,101
"ENSG00000144366",TRUE,37193,48.0548791231782,101
"ENSG00000168542",TRUE,3723169,10354.6811007899,101
"ENSG00000204262",TRUE,426655,1060.40777191023,101
"ENSG00000115368",TRUE,53086,67.7226285579936,101
"ENSG00000138449",TRUE,315049,549.402768530743,101
"ENSG00000138381",TRUE,30085,32.7891214548826,101
"ENSG00000151687",TRUE,6998,8.3742539408765,101
"ENSG00000128694",TRUE,9624,9.83966505780143,101
"ENSG00000128699",TRUE,84555,93.449994245835,101
"ENSG00000064933",TRUE,25567,28.4650948455466,101
"ENSG00000187699",TRUE,7789,28.4705421973987,100
"ENSG00000138379",TRUE,799,2.29106947439074,14
"ENSG00000198130",TRUE,32394,36.1995573527196,101
"ENSG00000151689",TRUE,58377,84.2405494302899,101
"ENSG00000151690",TRUE,105810,171.39547332745,101
"ENSG00000189362",TRUE,11215,13.6514776359393,101
"ENSG00000138386",TRUE,80050,97.1889037606284,101
"ENSG00000115419",TRUE,178606,253.49743856275,101
"ENSG00000115415",TRUE,283357,828.546339012224,101
"ENSG00000138378",TRUE,19435,55.6618306991603,101
"ENSG00000128641",TRUE,317037,430.518947257508,101
"ENSG00000173559",TRUE,85654,308.382871582392,101
"ENSG00000168497",TRUE,351994,723.166264270195,101
"ENSG00000196950",TRUE,46914,71.9181514928892,101
"ENSG00000118997",TRUE,16212,119.556784409191,94
"ENSG00000081320",TRUE,125046,186.511875345099,101
"ENSG00000138411",TRUE,116545,282.445072135088,101
"ENSG00000144395",TRUE,1498,2.62281598113251,55
"ENSG00000119041",TRUE,50941,53.8081103029986,101
"ENSG00000197121",TRUE,50373,86.1803538084478,101
"ENSG00000065413",TRUE,74017,92.1552338143586,101
"ENSG00000115524",TRUE,658199,604.547136733988,101
"ENSG00000115520",TRUE,47953,73.0604085561669,101
"ENSG00000144381",TRUE,234704,360.230496621849,101
"ENSG00000115541",TRUE,31629,90.7195583218358,101
"ENSG00000115540",TRUE,32783,36.8123977462446,101
"ENSG00000162944",TRUE,18971,36.857520734822,101
"ENSG00000247626",TRUE,7321,11.500069000414,100
"ENSG00000115896",TRUE,21403,34.4054482570667,100
"ENSG00000119042",TRUE,7242,9.86239326406069,101
"ENSG00000226124",TRUE,2007,3.40153585259459,73
"ENSG00000178074",TRUE,20541,21.539343687751,101
"ENSG00000162971",TRUE,17764,19.5275038717329,101
"ENSG00000162972",TRUE,11425,12.0654593607453,101
"ENSG00000196141",TRUE,139341,148.134815649323,101
"ENSG00000155729",TRUE,27812,30.3048486397506,101
"ENSG00000163535",TRUE,6248,11.5215033122636,101
"ENSG00000138356",TRUE,135557,256.266969700584,101
"ENSG00000082153",TRUE,141691,159.830784778551,101
"ENSG00000013441",TRUE,240750,334.84614498779,101
"ENSG00000240344",TRUE,26005,28.9445312444501,101
"ENSG00000196290",TRUE,25583,25.9971768879656,101
"ENSG00000115942",TRUE,33474,35.3171591466919,101
"ENSG00000155744",TRUE,43526,55.6160976274419,101
"ENSG00000119013",TRUE,39234,62.2735951192263,101
"ENSG00000003402",TRUE,505449,699.070480711122,101
"ENSG00000003400",TRUE,59879,64.859005287236,101
"ENSG00000064012",TRUE,55760,67.1527303854028,101
"ENSG00000155749",TRUE,4377,30.0025558852394,78
"ENSG00000115993",TRUE,171285,254.166666666667,101
"ENSG00000082146",TRUE,22601,28.9308176100629,101
"ENSG00000155754",TRUE,1387,2.49287358666532,48
"ENSG00000155755",TRUE,31284,40.762180340516,101
"ENSG00000003393",TRUE,54171,51.7566601543696,101
"ENSG00000138395",TRUE,6802,10.7901881979193,97
"ENSG00000155760",TRUE,59025,102.868641688936,101
"ENSG00000182329",TRUE,6675,59.1738066955729,41
"ENSG00000116030",TRUE,93716,85.4277318762959,101
"ENSG00000055044",TRUE,72286,127.423604047797,101
"ENSG00000204217",TRUE,382203,716.258474618556,101
"ENSG00000138439",TRUE,18974,22.5308519549488,101
"ENSG00000163596",TRUE,15179,39.4492044637153,101
"ENSG00000138442",TRUE,30881,40.9601223039437,101
"ENSG00000138380",TRUE,22327,28.6351934245569,101
"ENSG00000144426",TRUE,38082,56.3287081117448,101
"ENSG00000119004",TRUE,20942,18.8108505898234,101
"ENSG00000138443",TRUE,113278,130.069112315295,101
"ENSG00000173166",TRUE,138948,220.440251572327,101
"ENSG00000178562",TRUE,10297,31.6749644310138,98
"ENSG00000163599",TRUE,7774,18.1602750205501,92
"ENSG00000163600",TRUE,4509,10.378932519871,98
"ENSG00000116117",TRUE,60368,74.3710691823899,101
"ENSG00000118257",TRUE,169598,220.033345460134,101
"ENSG00000114933",TRUE,46001,53.6563739511803,101
"ENSG00000023228",TRUE,109116,106.870136141571,101
"ENSG00000114942",TRUE,336310,396.390745502805,101
"ENSG00000183671",TRUE,1161,4.2967015654316,26
"ENSG00000204186",TRUE,19608,28.4311289646977,101
"ENSG00000114948",TRUE,18907,45.751892918834,101
"ENSG00000138400",TRUE,8911,63.5570516359857,80
"ENSG00000118246",TRUE,53301,54.1375882196608,101
"ENSG00000118263",TRUE,119496,228.683856551121,101
"ENSG00000118260",TRUE,79180,89.5670751732476,101
"ENSG00000144401",TRUE,13916,15.3816244811234,101
"ENSG00000163249",TRUE,41926,60.4865470638542,101
"ENSG00000163251",TRUE,34859,74.2233166116448,101
"ENSG00000178385",TRUE,41561,56.6037735849057,101
"ENSG00000138413",TRUE,146782,231.364681209441,101
"ENSG00000115020",TRUE,89634,88.0825155088714,101
"ENSG00000078018",TRUE,57718,120.676100628931,101
"ENSG00000197713",TRUE,47340,52.7157059480118,101
"ENSG00000144445",TRUE,43822,58.4936479979226,101
"ENSG00000115361",TRUE,24563,59.3910717055528,101
"ENSG00000115365",TRUE,99991,116.466583049633,101
"ENSG00000021826",TRUE,8197,13.4204407696552,101
"ENSG00000178568",TRUE,10015,29.3499657632649,99
"ENSG00000030419",TRUE,21382,44.0833367831046,101
"ENSG00000144451",TRUE,16923,44.7393276676618,101
"ENSG00000138376",TRUE,11080,13.4846532317397,101
"ENSG00000144452",TRUE,1327,6.87254648243118,29
"ENSG00000138363",TRUE,54457,92.1002948866187,101
"ENSG00000115414",TRUE,6206201,11878.6138654199,101
"ENSG00000118242",TRUE,14246,24.2175092130324,101
"ENSG00000115425",TRUE,12841,15.2256068130992,101
"ENSG00000163449",TRUE,1869,4.57655355062754,62
"ENSG00000079246",TRUE,380874,346.600541105998,101
"ENSG00000144583",TRUE,2669,12.9816100039996,45
"ENSG00000138375",TRUE,29831,35.8119692554244,101
"ENSG00000197756",TRUE,717367,1562.91865909803,101
"ENSG00000115457",TRUE,125834,267.660973789893,101
"ENSG00000115461",TRUE,1382129,5019.96043865138,101
"ENSG00000231672",TRUE,1539,2.82244293725992,48
"ENSG00000079308",TRUE,1115037,1568.5534591195,101
"ENSG00000188282",TRUE,1152,4.76111088355184,25
"ENSG00000180871",TRUE,21646,90.4756022521844,100
"ENSG00000163464",TRUE,15269,65.3073292036151,97
"ENSG00000163466",TRUE,496793,563.15319043004,101
"ENSG00000179921",TRUE,3842,7.0905732095353,89
"ENSG00000127837",TRUE,92668,90.3678261575742,101
"ENSG00000127838",TRUE,88773,167.674006669354,101
"ENSG00000135926",TRUE,319630,354.825846048907,101
"ENSG00000158428",TRUE,4390,27.6597870377774,49
"ENSG00000018280",TRUE,302812,828.836757422872,101
"ENSG00000144579",TRUE,214790,282.174820065544,101
"ENSG00000135913",TRUE,28924,35.602185231758,101
"ENSG00000144580",TRUE,69472,74.9686031187846,101
"ENSG00000115556",TRUE,3721,8.17026080772312,89
"ENSG00000115568",TRUE,38181,40.7584601658006,101
"ENSG00000074582",TRUE,31893,32.5784619972241,101
"ENSG00000163481",TRUE,24207,24.7038519268153,101
"ENSG00000163482",TRUE,50720,109.988996697835,101
"ENSG00000135912",TRUE,32159,47.006523326496,101
"ENSG00000135929",TRUE,154408,332.518547495783,101
"ENSG00000135925",TRUE,3970,16.3419991323177,65
"ENSG00000181378",TRUE,19180,149.257047539919,73
"ENSG00000163501",TRUE,1026,2.97591405892393,32
"ENSG00000213901",TRUE,1508,2.71104711031748,49
"ENSG00000115649",TRUE,85479,85.1268121645334,101
"ENSG00000144567",TRUE,128796,116.53567044593,101
"ENSG00000158552",TRUE,38302,57.082603045018,101
"ENSG00000115657",TRUE,2634,4.18554959928595,94
"ENSG00000198925",TRUE,38699,40.1037282571373,101
"ENSG00000163516",TRUE,66276,93.553015870407,101
"ENSG00000163521",TRUE,20657,54.4126958120211,101
"ENSG00000115661",TRUE,35775,40.8549978307942,101
"ENSG00000127824",TRUE,49462,109.939803729004,101
"ENSG00000135924",TRUE,102590,127.569827913272,101
"ENSG00000123992",TRUE,84611,117.317695117656,101
"ENSG00000175084",TRUE,594345,1809.0565596812,101
"ENSG00000072195",TRUE,56534,189.945177139123,101
"ENSG00000144591",TRUE,50774,144.438565488581,101
"ENSG00000072182",TRUE,1042,3.22001872762892,28
"ENSG00000123989",TRUE,113855,175.99214157811,101
"ENSG00000188760",TRUE,5583,8.43436878765437,101
"ENSG00000124006",TRUE,114655,142.172577595778,101
"ENSG00000144589",TRUE,37473,47.2534448788565,101
"ENSG00000114923",TRUE,8906,16.4266257211407,101
"ENSG00000116106",TRUE,31133,93.6246723316932,101
"ENSG00000163082",TRUE,51244,184.704712749431,101
"ENSG00000116120",TRUE,47843,85.1720633824741,101
"ENSG00000124003",TRUE,788,2.22770353773736,21
"ENSG00000123983",TRUE,142070,172.500537934479,101
"ENSG00000152049",TRUE,29661,62.1111445894585,101
"ENSG00000171951",TRUE,8954,49.7527568489763,75
"ENSG00000152056",TRUE,6719,12.7844144243075,101
"ENSG00000085449",TRUE,80527,83.2289330551143,101
"ENSG00000135900",TRUE,27694,29.7310987911583,101
"ENSG00000135919",TRUE,53913,217.109689417925,101
"ENSG00000124019",TRUE,11272,24.0476447767146,101
"ENSG00000036257",TRUE,100686,100.914384251542,101
"ENSG00000135905",TRUE,82269,121.012166602858,101
"ENSG00000169047",TRUE,61696,90.0889684018847,101
"ENSG00000144468",TRUE,43695,56.8831005829948,101
"ENSG00000081052",TRUE,44779,91.4298963719833,101
"ENSG00000169031",TRUE,62769,168.578041177301,101
"ENSG00000168958",TRUE,77659,67.4893958681151,101
"ENSG00000173744",TRUE,122534,158.721565462187,101
"ENSG00000135917",TRUE,18696,60.0337639011357,101
"ENSG00000115009",TRUE,10051,152.424813891184,80
"ENSG00000123977",TRUE,8206,49.9538776829804,71
"ENSG00000153823",TRUE,56282,84.4291386099631,101
"ENSG00000187957",TRUE,4154,20.727838396217,47
"ENSG00000153827",TRUE,299275,281.833915143528,101
"ENSG00000153832",TRUE,8340,33.4789225621185,100
"ENSG00000163053",TRUE,15049,22.4542810729044,101
"ENSG00000135899",TRUE,61462,74.852886558469,101
"ENSG00000079263",TRUE,13593,33.6094819590429,101
"ENSG00000185404",TRUE,41257,46.4219364075178,101
"ENSG00000067066",TRUE,194426,205.187249468902,101
"ENSG00000135932",TRUE,155806,159.326740017236,101
"ENSG00000135916",TRUE,141692,249.471486254,101
"ENSG00000135898",TRUE,1907,6.22735951192263,63
"ENSG00000204128",TRUE,4105,12.1214026125992,88
"ENSG00000173692",TRUE,125931,136.005391581719,101
"ENSG00000135914",TRUE,3523,12.2706226219095,78
"ENSG00000135931",TRUE,26591,41.0162999585235,101
"ENSG00000156966",TRUE,37624,61.8720169197521,101
"ENSG00000115053",TRUE,568907,868.255209531257,101
"ENSG00000171596",TRUE,6294,10.8528837345365,99
"ENSG00000187514",TRUE,766248,754.206552684867,101
"ENSG00000156973",TRUE,26446,27.2019883079784,101
"ENSG00000144524",TRUE,48238,51.4816011163866,101
"ENSG00000144535",TRUE,34741,41.5652537452939,101
"ENSG00000163283",TRUE,5636,61.3277876878304,52
"ENSG00000171551",TRUE,2303,8.74124959823872,45
"ENSG00000221944",TRUE,7295,11.5626978600545,101
"ENSG00000135930",TRUE,90680,97.9040890544077,101
"ENSG00000115468",TRUE,19848,37.8930817610063,101
"ENSG00000204120",TRUE,101483,96.9009988840756,101
"ENSG00000066248",TRUE,2478,7.67643226601487,48
"ENSG00000168918",TRUE,95972,133.256021235985,101
"ENSG00000085978",TRUE,43312,44.8149008562896,101
"ENSG00000077044",TRUE,86438,131.039112078977,101
"ENSG00000085982",TRUE,73340,73.3059929689728,101
"ENSG00000167165",TRUE,2872,22.8917686258259,33
"ENSG00000241635",FALSE,557,3.92980580864597,18
"ENSG00000123485",TRUE,3551,16.3415895260803,82
"ENSG00000188042",TRUE,72601,130.506836314452,101
"ENSG00000130147",TRUE,110909,138.25850059564,101
"ENSG00000157985",TRUE,71653,82.7926817238957,101
"ENSG00000132321",TRUE,11515,51.3897682669088,101
"ENSG00000144476",TRUE,38478,105.121801328522,101
"ENSG00000198612",TRUE,78796,82.6200989258517,101
"ENSG00000163359",TRUE,2130041,5057.1275004472,101
"ENSG00000115648",TRUE,168709,407.276623252219,101
"ENSG00000124839",TRUE,34118,72.6676688807006,101
"ENSG00000124831",TRUE,272421,258.119443995241,101
"ENSG00000177483",TRUE,3120,6.30872051242143,93
"ENSG00000132329",TRUE,19796,44.9037321047419,101
"ENSG00000184182",TRUE,18773,39.1595693712524,101
"ENSG00000132330",TRUE,2687,3.88941469372437,93
"ENSG00000144488",TRUE,2136,5.01356913201192,63
"ENSG00000168427",TRUE,2468,3.73508336318464,84
"ENSG00000178752",TRUE,1959,7.30789751936002,39
"ENSG00000132323",TRUE,39205,38.8583419145505,101
"ENSG00000144485",TRUE,5131,8.15196346833438,101
"ENSG00000132326",TRUE,51551,153.207508011546,101
"ENSG00000204104",TRUE,35619,81.845763283915,101
"ENSG00000065802",TRUE,49711,48.3490566037736,101
"ENSG00000233608",TRUE,9266,44.1298224068345,101
"ENSG00000068024",TRUE,40144,46.3354750935451,101
"ENSG00000130414",TRUE,98619,93.1061683894583,101
"ENSG00000172428",TRUE,33596,55.3505451689818,101
"ENSG00000063660",TRUE,84715,203.688073982225,101
"ENSG00000144504",TRUE,30342,86.8335937333503,101
"ENSG00000188542",TRUE,6692,7.33466595238781,101
"ENSG00000142327",TRUE,126446,185.631420192572,101
"ENSG00000142330",TRUE,35594,39.180114327945,101
"ENSG00000178623",TRUE,3594,5.00201851117785,98
"ENSG00000172478",TRUE,12832,53.5377358490566,98
"ENSG00000226321",TRUE,10796,74.3287882954685,83
"ENSG00000162804",TRUE,144563,193.863467800929,101
"ENSG00000122085",TRUE,51750,57.7880985860809,101
"ENSG00000115687",TRUE,24957,43.7390159358122,101
"ENSG00000115685",TRUE,76559,88.5717770717898,101
"ENSG00000146205",TRUE,1901,3.95904110530452,76
"ENSG00000115677",TRUE,670578,720.863739503346,101
"ENSG00000168385",TRUE,696944,649.51631627294,101
"ENSG00000006607",TRUE,53247,64.3861887862685,101
"ENSG00000115694",TRUE,128842,128.096975962501,101
"ENSG00000176720",TRUE,63197,85.540227368139,101
"ENSG00000176946",TRUE,47134,47.9884101504566,101
"ENSG00000168397",TRUE,83559,96.0166593535007,101
"ENSG00000168393",TRUE,18361,71.9933621517641,101
"ENSG00000168395",TRUE,56663,66.5210656562918,101
"ENSG00000180902",TRUE,55485,88.3754621863009,101
"ENSG00000188389",TRUE,4347,10.491357628099,97
"ENSG00000188011",TRUE,757,2.16114667355146,13
"ENSG00000134121",TRUE,46264,86.3496668807631,101
"ENSG00000134115",TRUE,8897,26.4392454252743,90
"ENSG00000144619",TRUE,19706,35.0824691055434,101
"ENSG00000091181",TRUE,10989,71.6433828191611,94
"ENSG00000072756",TRUE,24531,29.6132053333453,101
"ENSG00000113851",TRUE,71350,76.4579285183647,101
"ENSG00000144455",TRUE,57918,59.5268774204054,101
"ENSG00000175928",TRUE,13594,28.969826279283,98
"ENSG00000170364",TRUE,25082,28.6826212984179,101
"ENSG00000150995",TRUE,164538,270.726459370704,101
"ENSG00000134107",TRUE,312557,656.386966940363,101
"ENSG00000134108",TRUE,138931,163.607708898411,101
"ENSG00000134109",TRUE,141934,198.662482081554,101
"ENSG00000196277",TRUE,1173,9.82451452161491,25
"ENSG00000071282",TRUE,139236,290.487421383648,101
"ENSG00000125046",TRUE,2275,12.8046013507989,48
"ENSG00000182533",TRUE,1000,3.52366355017419,20
"ENSG00000180914",TRUE,3702,42.7775750999586,52
"ENSG00000070950",TRUE,16662,16.5248571486662,101
"ENSG00000196220",TRUE,20020,66.9243773990152,101
"ENSG00000134077",TRUE,44130,40.8392360263192,101
"ENSG00000168137",TRUE,194715,180.695494009087,101
"ENSG00000163719",TRUE,71049,91.1443971623711,101
"ENSG00000156983",TRUE,41511,45.7655355062754,101
"ENSG00000114026",TRUE,28833,31.5669167571121,101
"ENSG00000134072",TRUE,39063,46.8931318733938,101
"ENSG00000171148",TRUE,100886,143.4595762543,101
"ENSG00000241553",TRUE,112495,645.530439712261,101
"ENSG00000214021",TRUE,56633,92.1588924966519,101
"ENSG00000156990",TRUE,24357,30.6498937194226,101
"ENSG00000171135",TRUE,35616,48.2465515916691,101
"ENSG00000163701",TRUE,19156,36.0849056603774,101
"ENSG00000163702",TRUE,39047,47.8951656156088,101
"ENSG00000163703",TRUE,52490,57.6209923317784,101
"ENSG00000163704",TRUE,4869,13.7944839087345,99
"ENSG00000125037",TRUE,77447,78.6194969985484,101
"ENSG00000144554",TRUE,12327,21.8341987825435,101
"ENSG00000254999",TRUE,193229,288.651210384636,101
"ENSG00000134086",TRUE,47061,48.9473539682657,101
"ENSG00000134070",TRUE,16426,53.7757059454652,101
"ENSG00000157014",TRUE,33831,54.1456353421741,101
"ENSG00000157017",TRUE,1323,2.83575274136816,40
"ENSG00000157020",TRUE,126407,149.224210825888,101
"ENSG00000157103",TRUE,13993,27.4272835255048,98
"ENSG00000196639",TRUE,21917,41.9539554274363,101
"ENSG00000197548",TRUE,47835,70.5965459502423,101
"ENSG00000144560",TRUE,119577,128.750770044095,101
"ENSG00000144559",TRUE,13311,16.852821064001,101
"ENSG00000157152",TRUE,3675,8.05190682926716,84
"ENSG00000157150",TRUE,7021,16.2913877615022,96
"ENSG00000132170",TRUE,50389,110.598928579431,101
"ENSG00000154743",TRUE,15464,19.5251663013451,101
"ENSG00000225526",FALSE,693,3.95580137726737,16
"ENSG00000075975",TRUE,46713,52.0961892297953,101
"ENSG00000132155",TRUE,172283,160.250813067427,101
"ENSG00000088726",TRUE,2583,12.3119165744533,48
"ENSG00000144712",TRUE,12666,15.3845463513946,101
"ENSG00000144713",TRUE,804703,1043.8284443364,101
"ENSG00000144711",TRUE,191485,230.492201740777,101
"ENSG00000132182",TRUE,67748,115.167710479754,101
"ENSG00000163517",TRUE,27300,35.4725139895943,101
"ENSG00000163520",TRUE,247168,467.263418312974,101
"ENSG00000154764",TRUE,4957,15.2823166705141,80
"ENSG00000163528",TRUE,15573,17.8216283018989,101
"ENSG00000170876",TRUE,194990,199.503188728204,101
"ENSG00000268279",TRUE,1522,2.54019219094117,49
"ENSG00000154767",TRUE,87907,94.7045345874159,101
"ENSG00000170860",TRUE,45713,52.1876568736114,101
"ENSG00000131389",TRUE,184586,328.665495038223,101
"ENSG00000144596",TRUE,7588,19.3771563192652,89
"ENSG00000154781",TRUE,29732,29.6476429949421,101
"ENSG00000154783",TRUE,138207,205.434185561506,101
"ENSG00000177463",TRUE,90730,99.9213836477987,101
"ENSG00000131368",TRUE,85164,103.607297956949,101
"ENSG00000131381",TRUE,73309,68.1405509126374,101
"ENSG00000131375",TRUE,65395,68.6530818360536,101
"ENSG00000131370",TRUE,266911,347.152389331238,101
"ENSG00000206562",TRUE,14374,16.4673193682597,101
"ENSG00000144597",TRUE,53529,60.4766400651255,101
"ENSG00000206561",TRUE,6335,9.72302474644684,101
"ENSG00000131373",TRUE,26550,32.5720442985848,101
"ENSG00000169814",TRUE,30917,36.412530408479,101
"ENSG00000206560",TRUE,94736,127.476070817977,101
"ENSG00000131386",TRUE,44728,197.798742138365,100
"ENSG00000154813",TRUE,50978,62.3475859537816,101
"ENSG00000154814",TRUE,16808,28.5228441842382,101
"ENSG00000131378",TRUE,162374,194.999540866639,101
"ENSG00000154822",TRUE,33324,38.1052646132425,101
"ENSG00000131374",TRUE,129328,124.428773178118,101
"ENSG00000182568",TRUE,68366,81.7555261650047,101
"ENSG00000183960",TRUE,1631,8.62800815711802,32
"ENSG00000163576",TRUE,8734,49.5760117398414,82
"ENSG00000144566",TRUE,105505,114.568169537269,101
"ENSG00000114166",TRUE,84850,103.619626382592,101
"ENSG00000129810",TRUE,1157,4.61285889772046,30
"ENSG00000151789",TRUE,22000,61.2887654232229,101
"ENSG00000182247",TRUE,46073,56.0262504477695,101
"ENSG00000170142",TRUE,105465,105.247202029601,101
"ENSG00000197885",TRUE,13773,15.6067214247496,101
"ENSG00000174748",TRUE,952431,1017.13687939982,101
"ENSG00000174738",TRUE,79567,167.889998736702,101
"ENSG00000151090",TRUE,29502,40.477934994316,101
"ENSG00000077092",TRUE,23263,36.6797664865907,101
"ENSG00000077097",TRUE,227512,211.28525235103,101
"ENSG00000151092",TRUE,45998,52.6760299697687,101
"ENSG00000151093",TRUE,10477,11.098153055265,101
"ENSG00000163491",TRUE,9747,67.0646717690604,71
"ENSG00000033867",TRUE,48348,102.082095095799,101
"ENSG00000163508",TRUE,4126,8.38002699752551,95
"ENSG00000187118",TRUE,18589,20.6486684040207,101
"ENSG00000163512",TRUE,113532,118.268545302483,101
"ENSG00000206559",TRUE,1792,2.54019219094117,72
"ENSG00000144642",TRUE,78060,102.861119160577,101
"ENSG00000163513",TRUE,891806,1160.7781104297,101
"ENSG00000144644",TRUE,1770,8.82329561140821,36
"ENSG00000163527",TRUE,269538,367.200897539791,101
"ENSG00000144645",TRUE,35383,41.584818069491,101
"ENSG00000197385",TRUE,2506,6.29187106322982,85
"ENSG00000152642",TRUE,103931,150.982976939348,101
"ENSG00000170293",TRUE,15745,24.6616974686577,101
"ENSG00000153551",TRUE,51164,95.1878763178136,101
"ENSG00000091317",TRUE,176630,181.449640190249,101
"ENSG00000144635",TRUE,59797,54.926528035043,101
"ENSG00000182973",TRUE,35755,37.1820088048811,101
"ENSG00000206557",TRUE,3022,6.69347985449981,61
